name,type,value,date
胡德,Andriod,23976,2018-09-18
埃塞克斯,Andriod,23816,2018-09-18
俾斯麦,Andriod,23291,2018-09-18
列克星敦,iOS,19788,2018-09-18
昆西,Andriod,19432,2018-09-18
皇家方舟,iOS,19098,2018-09-18
欧根亲王,iOS,18445,2018-09-18
声望,Andriod,18206,2018-09-18
空想,Andriod,17611,2018-09-18
萨拉托加,Andriod,17443,2018-09-18
海伦娜,Andriod,16582,2018-09-18
纳尔逊,Andriod,16261,2018-09-18
黎赛留,Andriod,15879,2018-09-18
贝尔法斯特,Andriod,14863,2018-09-18
提尔比茨,iOS,14778,2018-09-18
突击者,Andriod,14376,2018-09-18
罗德尼,iOS,14027,2018-09-18
长春,Andriod,13480,2018-09-18
大青花鱼,iOS,13251,2018-09-18
阿拉斯加,iOS,11865,2018-09-18
维内托,iOS,8450,2018-09-18
胡德,Andriod,24029,2018-09-19
埃塞克斯,Andriod,23854,2018-09-19
俾斯麦,Andriod,23299,2018-09-19
列克星敦,iOS,19788,2018-09-19
昆西,Andriod,19450,2018-09-19
皇家方舟,iOS,19101,2018-09-19
欧根亲王,iOS,18459,2018-09-19
声望,Andriod,18206,2018-09-19
空想,Andriod,17616,2018-09-19
萨拉托加,Andriod,17443,2018-09-19
海伦娜,Andriod,16595,2018-09-19
纳尔逊,Andriod,16261,2018-09-19
黎赛留,Andriod,15888,2018-09-19
贝尔法斯特,Andriod,14924,2018-09-19
提尔比茨,iOS,14778,2018-09-19
突击者,Andriod,14394,2018-09-19
罗德尼,iOS,14060,2018-09-19
长春,Andriod,13496,2018-09-19
大青花鱼,iOS,13289,2018-09-19
阿拉斯加,iOS,11960,2018-09-19
维内托,iOS,8466,2018-09-19
胡德,Andriod,24037,2018-09-20
埃塞克斯,Andriod,23870,2018-09-20
俾斯麦,Andriod,23505,2018-09-20
列克星敦,iOS,19788,2018-09-20
昆西,Andriod,19464,2018-09-20
皇家方舟,iOS,19148,2018-09-20
欧根亲王,iOS,18463,2018-09-20
声望,Andriod,18320,2018-09-20
空想,Andriod,17673,2018-09-20
萨拉托加,Andriod,17508,2018-09-20
海伦娜,Andriod,16599,2018-09-20
纳尔逊,Andriod,16335,2018-09-20
黎赛留,Andriod,15908,2018-09-20
贝尔法斯特,Andriod,15089,2018-09-20
提尔比茨,iOS,14778,2018-09-20
突击者,Andriod,14401,2018-09-20
罗德尼,iOS,14093,2018-09-20
长春,Andriod,13517,2018-09-20
大青花鱼,iOS,13299,2018-09-20
阿拉斯加,iOS,11967,2018-09-20
维内托,iOS,8515,2018-09-20
胡德,Andriod,24067,2018-09-21
埃塞克斯,Andriod,23876,2018-09-21
俾斯麦,Andriod,23517,2018-09-21
列克星敦,iOS,19788,2018-09-21
昆西,Andriod,19464,2018-09-21
皇家方舟,iOS,19180,2018-09-21
欧根亲王,iOS,18463,2018-09-21
声望,Andriod,18320,2018-09-21
空想,Andriod,17688,2018-09-21
萨拉托加,Andriod,17508,2018-09-21
海伦娜,Andriod,16603,2018-09-21
纳尔逊,Andriod,16335,2018-09-21
黎赛留,Andriod,15919,2018-09-21
贝尔法斯特,Andriod,15089,2018-09-21
提尔比茨,iOS,14783,2018-09-21
突击者,Andriod,14409,2018-09-21
罗德尼,iOS,14098,2018-09-21
长春,Andriod,13529,2018-09-21
大青花鱼,iOS,13300,2018-09-21
阿拉斯加,iOS,12022,2018-09-21
维内托,iOS,8516,2018-09-21
胡德,Andriod,24067,2018-09-22
埃塞克斯,Andriod,23968,2018-09-22
俾斯麦,Andriod,23519,2018-09-22
列克星敦,iOS,19788,2018-09-22
昆西,Andriod,19464,2018-09-22
皇家方舟,iOS,19182,2018-09-22
欧根亲王,iOS,18564,2018-09-22
声望,Andriod,18320,2018-09-22
萨拉托加,Andriod,17706,2018-09-22
空想,Andriod,17702,2018-09-22
海伦娜,Andriod,16613,2018-09-22
纳尔逊,Andriod,16335,2018-09-22
黎赛留,Andriod,15919,2018-09-22
贝尔法斯特,Andriod,15089,2018-09-22
提尔比茨,iOS,14785,2018-09-22
突击者,Andriod,14417,2018-09-22
罗德尼,iOS,14098,2018-09-22
长春,Andriod,13537,2018-09-22
大青花鱼,iOS,13321,2018-09-22
阿拉斯加,iOS,12060,2018-09-22
维内托,iOS,8531,2018-09-22
胡德,Andriod,24086,2018-09-23
埃塞克斯,Andriod,23985,2018-09-23
俾斯麦,Andriod,23526,2018-09-23
列克星敦,iOS,19949,2018-09-23
昆西,Andriod,19466,2018-09-23
皇家方舟,iOS,19207,2018-09-23
欧根亲王,iOS,18584,2018-09-23
声望,Andriod,18320,2018-09-23
空想,Andriod,17734,2018-09-23
萨拉托加,Andriod,17710,2018-09-23
海伦娜,Andriod,16613,2018-09-23
纳尔逊,Andriod,16367,2018-09-23
黎赛留,Andriod,16090,2018-09-23
贝尔法斯特,Andriod,15089,2018-09-23
提尔比茨,iOS,14790,2018-09-23
突击者,Andriod,14431,2018-09-23
罗德尼,iOS,14173,2018-09-23
长春,Andriod,13542,2018-09-23
大青花鱼,iOS,13345,2018-09-23
阿拉斯加,iOS,12094,2018-09-23
维内托,iOS,8593,2018-09-23
胡德,Andriod,24086,2018-09-24
埃塞克斯,Andriod,23985,2018-09-24
俾斯麦,Andriod,23539,2018-09-24
列克星敦,iOS,19949,2018-09-24
昆西,Andriod,19491,2018-09-24
皇家方舟,iOS,19223,2018-09-24
欧根亲王,iOS,18643,2018-09-24
声望,Andriod,18320,2018-09-24
空想,Andriod,17757,2018-09-24
萨拉托加,Andriod,17713,2018-09-24
海伦娜,Andriod,16623,2018-09-24
纳尔逊,Andriod,16372,2018-09-24
黎赛留,Andriod,16113,2018-09-24
贝尔法斯特,Andriod,15089,2018-09-24
提尔比茨,iOS,14790,2018-09-24
突击者,Andriod,14485,2018-09-24
罗德尼,iOS,14173,2018-09-24
长春,Andriod,13563,2018-09-24
大青花鱼,iOS,13393,2018-09-24
阿拉斯加,iOS,12108,2018-09-24
维内托,iOS,8700,2018-09-24
胡德,Andriod,24086,2018-09-25
埃塞克斯,Andriod,24028,2018-09-25
俾斯麦,Andriod,23555,2018-09-25
列克星敦,iOS,19949,2018-09-25
昆西,Andriod,19499,2018-09-25
皇家方舟,iOS,19229,2018-09-25
欧根亲王,iOS,18659,2018-09-25
声望,Andriod,18382,2018-09-25
空想,Andriod,17757,2018-09-25
萨拉托加,Andriod,17719,2018-09-25
海伦娜,Andriod,16629,2018-09-25
纳尔逊,Andriod,16372,2018-09-25
黎赛留,Andriod,16154,2018-09-25
贝尔法斯特,Andriod,15089,2018-09-25
提尔比茨,iOS,14791,2018-09-25
突击者,Andriod,14500,2018-09-25
罗德尼,iOS,14173,2018-09-25
长春,Andriod,13592,2018-09-25
大青花鱼,iOS,13393,2018-09-25
阿拉斯加,iOS,12127,2018-09-25
维内托,iOS,8722,2018-09-25
胡德,Andriod,24166,2018-09-26
埃塞克斯,Andriod,24063,2018-09-26
俾斯麦,Andriod,23555,2018-09-26
列克星敦,iOS,19949,2018-09-26
昆西,Andriod,19546,2018-09-26
皇家方舟,iOS,19229,2018-09-26
欧根亲王,iOS,18664,2018-09-26
声望,Andriod,18384,2018-09-26
萨拉托加,Andriod,17798,2018-09-26
空想,Andriod,17764,2018-09-26
海伦娜,Andriod,16702,2018-09-26
纳尔逊,Andriod,16405,2018-09-26
黎赛留,Andriod,16168,2018-09-26
贝尔法斯特,Andriod,15135,2018-09-26
提尔比茨,iOS,14851,2018-09-26
突击者,Andriod,14523,2018-09-26
罗德尼,iOS,14244,2018-09-26
长春,Andriod,13617,2018-09-26
大青花鱼,iOS,13459,2018-09-26
阿拉斯加,iOS,12127,2018-09-26
维内托,iOS,8771,2018-09-26
胡德,Andriod,24183,2018-09-27
埃塞克斯,Andriod,24072,2018-09-27
俾斯麦,Andriod,23555,2018-09-27
列克星敦,iOS,20048,2018-09-27
昆西,Andriod,19611,2018-09-27
皇家方舟,iOS,19229,2018-09-27
欧根亲王,iOS,18664,2018-09-27
声望,Andriod,18404,2018-09-27
萨拉托加,Andriod,17855,2018-09-27
空想,Andriod,17775,2018-09-27
海伦娜,Andriod,16702,2018-09-27
纳尔逊,Andriod,16417,2018-09-27
黎赛留,Andriod,16188,2018-09-27
贝尔法斯特,Andriod,15135,2018-09-27
提尔比茨,iOS,14851,2018-09-27
突击者,Andriod,14625,2018-09-27
罗德尼,iOS,14244,2018-09-27
长春,Andriod,13665,2018-09-27
大青花鱼,iOS,13474,2018-09-27
阿拉斯加,iOS,12127,2018-09-27
维内托,iOS,8857,2018-09-27
胡德,Andriod,24184,2018-09-28
埃塞克斯,Andriod,24080,2018-09-28
俾斯麦,Andriod,23609,2018-09-28
列克星敦,iOS,20049,2018-09-28
昆西,Andriod,19736,2018-09-28
皇家方舟,iOS,19229,2018-09-28
欧根亲王,iOS,18664,2018-09-28
声望,Andriod,18404,2018-09-28
萨拉托加,Andriod,17867,2018-09-28
空想,Andriod,17832,2018-09-28
海伦娜,Andriod,16771,2018-09-28
纳尔逊,Andriod,16417,2018-09-28
黎赛留,Andriod,16199,2018-09-28
贝尔法斯特,Andriod,15135,2018-09-28
提尔比茨,iOS,14923,2018-09-28
突击者,Andriod,14647,2018-09-28
罗德尼,iOS,14295,2018-09-28
长春,Andriod,13699,2018-09-28
大青花鱼,iOS,13488,2018-09-28
阿拉斯加,iOS,12127,2018-09-28
维内托,iOS,8891,2018-09-28
胡德,Andriod,24188,2018-09-29
埃塞克斯,Andriod,24089,2018-09-29
俾斯麦,Andriod,23686,2018-09-29
列克星敦,iOS,20049,2018-09-29
昆西,Andriod,19738,2018-09-29
皇家方舟,iOS,19229,2018-09-29
欧根亲王,iOS,18690,2018-09-29
声望,Andriod,18424,2018-09-29
空想,Andriod,17911,2018-09-29
萨拉托加,Andriod,17878,2018-09-29
海伦娜,Andriod,16771,2018-09-29
纳尔逊,Andriod,16419,2018-09-29
黎赛留,Andriod,16210,2018-09-29
贝尔法斯特,Andriod,15139,2018-09-29
提尔比茨,iOS,14992,2018-09-29
突击者,Andriod,14657,2018-09-29
罗德尼,iOS,14339,2018-09-29
长春,Andriod,13699,2018-09-29
大青花鱼,iOS,13502,2018-09-29
阿拉斯加,iOS,12159,2018-09-29
维内托,iOS,8903,2018-09-29
埃塞克斯,Andriod,21869,2018-09-30
胡德,Andriod,21461,2018-09-30
俾斯麦,Andriod,21125,2018-09-30
昆西,Andriod,17883,2018-09-30
列克星敦,iOS,17003,2018-09-30
皇家方舟,iOS,16521,2018-09-30
声望,Andriod,15965,2018-09-30
欧根亲王,iOS,15944,2018-09-30
萨拉托加,Andriod,15459,2018-09-30
海伦娜,Andriod,15059,2018-09-30
空想,Andriod,14991,2018-09-30
纳尔逊,Andriod,13706,2018-09-30
黎赛留,Andriod,13442,2018-09-30
提尔比茨,iOS,13110,2018-09-30
贝尔法斯特,Andriod,12750,2018-09-30
罗德尼,iOS,12192,2018-09-30
突击者,Andriod,11878,2018-09-30
大青花鱼,iOS,11284,2018-09-30
长春,Andriod,11178,2018-09-30
阿拉斯加,iOS,9222,2018-09-30
维内托,iOS,6984,2018-09-30
胡德,Andriod,23216,2018-10-01
埃塞克斯,Andriod,22383,2018-10-01
俾斯麦,Andriod,21930,2018-10-01
昆西,Andriod,18564,2018-10-01
列克星敦,iOS,18493,2018-10-01
皇家方舟,iOS,17777,2018-10-01
声望,Andriod,17079,2018-10-01
欧根亲王,iOS,16777,2018-10-01
萨拉托加,Andriod,16529,2018-10-01
空想,Andriod,16377,2018-10-01
海伦娜,Andriod,15861,2018-10-01
纳尔逊,Andriod,14914,2018-10-01
黎赛留,Andriod,14720,2018-10-01
提尔比茨,iOS,13740,2018-10-01
贝尔法斯特,Andriod,13701,2018-10-01
突击者,Andriod,12963,2018-10-01
罗德尼,iOS,12837,2018-10-01
大青花鱼,iOS,12593,2018-10-01
长春,Andriod,12407,2018-10-01
阿拉斯加,iOS,9821,2018-10-01
维内托,iOS,7415,2018-10-01
胡德,Andriod,23916,2018-10-02
埃塞克斯,Andriod,23346,2018-10-02
俾斯麦,Andriod,22970,2018-10-02
列克星敦,iOS,19122,2018-10-02
昆西,Andriod,19067,2018-10-02
皇家方舟,iOS,18429,2018-10-02
声望,Andriod,18023,2018-10-02
欧根亲王,iOS,17543,2018-10-02
萨拉托加,Andriod,17247,2018-10-02
空想,Andriod,17229,2018-10-02
海伦娜,Andriod,16101,2018-10-02
纳尔逊,Andriod,15624,2018-10-02
黎赛留,Andriod,15090,2018-10-02
贝尔法斯特,Andriod,14668,2018-10-02
提尔比茨,iOS,14095,2018-10-02
突击者,Andriod,13849,2018-10-02
罗德尼,iOS,13538,2018-10-02
长春,Andriod,12980,2018-10-02
大青花鱼,iOS,12821,2018-10-02
阿拉斯加,iOS,11187,2018-10-02
维内托,iOS,7697,2018-10-02
胡德,Andriod,24124,2018-10-03
埃塞克斯,Andriod,23650,2018-10-03
俾斯麦,Andriod,23104,2018-10-03
列克星敦,iOS,19341,2018-10-03
昆西,Andriod,19236,2018-10-03
皇家方舟,iOS,18445,2018-10-03
声望,Andriod,18194,2018-10-03
欧根亲王,iOS,17932,2018-10-03
空想,Andriod,17738,2018-10-03
萨拉托加,Andriod,17479,2018-10-03
海伦娜,Andriod,16283,2018-10-03
纳尔逊,Andriod,15660,2018-10-03
黎赛留,Andriod,15340,2018-10-03
贝尔法斯特,Andriod,14703,2018-10-03
提尔比茨,iOS,14293,2018-10-03
突击者,Andriod,14021,2018-10-03
罗德尼,iOS,13717,2018-10-03
长春,Andriod,13340,2018-10-03
大青花鱼,iOS,12985,2018-10-03
阿拉斯加,iOS,11463,2018-10-03
维内托,iOS,7883,2018-10-03
胡德,Andriod,24162,2018-10-04
埃塞克斯,Andriod,23875,2018-10-04
俾斯麦,Andriod,23304,2018-10-04
昆西,Andriod,19498,2018-10-04
列克星敦,iOS,19381,2018-10-04
皇家方舟,iOS,18600,2018-10-04
声望,Andriod,18260,2018-10-04
欧根亲王,iOS,18232,2018-10-04
空想,Andriod,17895,2018-10-04
萨拉托加,Andriod,17568,2018-10-04
海伦娜,Andriod,16348,2018-10-04
纳尔逊,Andriod,15764,2018-10-04
黎赛留,Andriod,15592,2018-10-04
贝尔法斯特,Andriod,14864,2018-10-04
提尔比茨,iOS,14548,2018-10-04
突击者,Andriod,14052,2018-10-04
罗德尼,iOS,13808,2018-10-04
长春,Andriod,13511,2018-10-04
大青花鱼,iOS,13152,2018-10-04
阿拉斯加,iOS,11727,2018-10-04
维内托,iOS,7967,2018-10-04
胡德,Andriod,24174,2018-10-05
埃塞克斯,Andriod,23940,2018-10-05
俾斯麦,Andriod,23503,2018-10-05
昆西,Andriod,19665,2018-10-05
列克星敦,iOS,19414,2018-10-05
皇家方舟,iOS,18607,2018-10-05
声望,Andriod,18379,2018-10-05
欧根亲王,iOS,18232,2018-10-05
空想,Andriod,17923,2018-10-05
萨拉托加,Andriod,17636,2018-10-05
海伦娜,Andriod,16382,2018-10-05
纳尔逊,Andriod,16164,2018-10-05
黎赛留,Andriod,15614,2018-10-05
贝尔法斯特,Andriod,14864,2018-10-05
提尔比茨,iOS,14597,2018-10-05
突击者,Andriod,14052,2018-10-05
罗德尼,iOS,13851,2018-10-05
长春,Andriod,13627,2018-10-05
大青花鱼,iOS,13166,2018-10-05
阿拉斯加,iOS,11824,2018-10-05
维内托,iOS,8023,2018-10-05
胡德,Andriod,24203,2018-10-06
埃塞克斯,Andriod,23964,2018-10-06
俾斯麦,Andriod,23582,2018-10-06
昆西,Andriod,19756,2018-10-06
列克星敦,iOS,19480,2018-10-06
皇家方舟,iOS,18805,2018-10-06
声望,Andriod,18549,2018-10-06
欧根亲王,iOS,18238,2018-10-06
空想,Andriod,18029,2018-10-06
萨拉托加,Andriod,17770,2018-10-06
海伦娜,Andriod,16382,2018-10-06
纳尔逊,Andriod,16211,2018-10-06
黎赛留,Andriod,15628,2018-10-06
贝尔法斯特,Andriod,14885,2018-10-06
提尔比茨,iOS,14606,2018-10-06
突击者,Andriod,14066,2018-10-06
罗德尼,iOS,13873,2018-10-06
长春,Andriod,13720,2018-10-06
大青花鱼,iOS,13197,2018-10-06
阿拉斯加,iOS,11838,2018-10-06
维内托,iOS,8091,2018-10-06
胡德,Andriod,24217,2018-10-07
埃塞克斯,Andriod,24017,2018-10-07
俾斯麦,Andriod,23649,2018-10-07
昆西,Andriod,19771,2018-10-07
列克星敦,iOS,19494,2018-10-07
皇家方舟,iOS,19045,2018-10-07
声望,Andriod,18563,2018-10-07
欧根亲王,iOS,18251,2018-10-07
空想,Andriod,18061,2018-10-07
萨拉托加,Andriod,17813,2018-10-07
海伦娜,Andriod,16470,2018-10-07
纳尔逊,Andriod,16249,2018-10-07
黎赛留,Andriod,15812,2018-10-07
贝尔法斯特,Andriod,14900,2018-10-07
提尔比茨,iOS,14613,2018-10-07
突击者,Andriod,14124,2018-10-07
罗德尼,iOS,13978,2018-10-07
长春,Andriod,13746,2018-10-07
大青花鱼,iOS,13197,2018-10-07
阿拉斯加,iOS,11838,2018-10-07
维内托,iOS,8093,2018-10-07
胡德,Andriod,24297,2018-10-08
埃塞克斯,Andriod,24017,2018-10-08
俾斯麦,Andriod,23669,2018-10-08
昆西,Andriod,19821,2018-10-08
列克星敦,iOS,19559,2018-10-08
皇家方舟,iOS,19107,2018-10-08
声望,Andriod,18585,2018-10-08
欧根亲王,iOS,18306,2018-10-08
空想,Andriod,18139,2018-10-08
萨拉托加,Andriod,17904,2018-10-08
海伦娜,Andriod,16496,2018-10-08
纳尔逊,Andriod,16288,2018-10-08
黎赛留,Andriod,15872,2018-10-08
贝尔法斯特,Andriod,14915,2018-10-08
提尔比茨,iOS,14674,2018-10-08
突击者,Andriod,14124,2018-10-08
罗德尼,iOS,14001,2018-10-08
长春,Andriod,13758,2018-10-08
大青花鱼,iOS,13260,2018-10-08
阿拉斯加,iOS,11878,2018-10-08
维内托,iOS,8143,2018-10-08
胡德,Andriod,24297,2018-10-09
埃塞克斯,Andriod,24017,2018-10-09
俾斯麦,Andriod,23779,2018-10-09
昆西,Andriod,19893,2018-10-09
列克星敦,iOS,19614,2018-10-09
皇家方舟,iOS,19109,2018-10-09
声望,Andriod,18612,2018-10-09
欧根亲王,iOS,18355,2018-10-09
空想,Andriod,18139,2018-10-09
萨拉托加,Andriod,17904,2018-10-09
海伦娜,Andriod,16521,2018-10-09
纳尔逊,Andriod,16295,2018-10-09
黎赛留,Andriod,15872,2018-10-09
贝尔法斯特,Andriod,14930,2018-10-09
提尔比茨,iOS,14684,2018-10-09
突击者,Andriod,14124,2018-10-09
罗德尼,iOS,14060,2018-10-09
长春,Andriod,13795,2018-10-09
大青花鱼,iOS,13336,2018-10-09
阿拉斯加,iOS,11882,2018-10-09
维内托,iOS,8143,2018-10-09
胡德,Andriod,24326,2018-10-10
埃塞克斯,Andriod,24081,2018-10-10
俾斯麦,Andriod,23804,2018-10-10
昆西,Andriod,19957,2018-10-10
列克星敦,iOS,19614,2018-10-10
皇家方舟,iOS,19111,2018-10-10
声望,Andriod,18641,2018-10-10
欧根亲王,iOS,18418,2018-10-10
空想,Andriod,18139,2018-10-10
萨拉托加,Andriod,17925,2018-10-10
海伦娜,Andriod,16587,2018-10-10
纳尔逊,Andriod,16346,2018-10-10
黎赛留,Andriod,15872,2018-10-10
贝尔法斯特,Andriod,14942,2018-10-10
提尔比茨,iOS,14692,2018-10-10
罗德尼,iOS,14184,2018-10-10
突击者,Andriod,14124,2018-10-10
长春,Andriod,13816,2018-10-10
大青花鱼,iOS,13373,2018-10-10
阿拉斯加,iOS,11926,2018-10-10
维内托,iOS,8289,2018-10-10
胡德,Andriod,24328,2018-10-11
埃塞克斯,Andriod,24081,2018-10-11
俾斯麦,Andriod,23839,2018-10-11
昆西,Andriod,20020,2018-10-11
列克星敦,iOS,19685,2018-10-11
皇家方舟,iOS,19300,2018-10-11
声望,Andriod,18655,2018-10-11
欧根亲王,iOS,18442,2018-10-11
空想,Andriod,18139,2018-10-11
萨拉托加,Andriod,17976,2018-10-11
海伦娜,Andriod,16615,2018-10-11
纳尔逊,Andriod,16369,2018-10-11
黎赛留,Andriod,15888,2018-10-11
贝尔法斯特,Andriod,14982,2018-10-11
提尔比茨,iOS,14700,2018-10-11
罗德尼,iOS,14185,2018-10-11
突击者,Andriod,14124,2018-10-11
长春,Andriod,13949,2018-10-11
大青花鱼,iOS,13402,2018-10-11
阿拉斯加,iOS,11927,2018-10-11
维内托,iOS,8305,2018-10-11
胡德,Andriod,24344,2018-10-12
埃塞克斯,Andriod,24085,2018-10-12
俾斯麦,Andriod,23959,2018-10-12
昆西,Andriod,20042,2018-10-12
列克星敦,iOS,19693,2018-10-12
皇家方舟,iOS,19303,2018-10-12
声望,Andriod,18659,2018-10-12
欧根亲王,iOS,18450,2018-10-12
空想,Andriod,18140,2018-10-12
萨拉托加,Andriod,17987,2018-10-12
海伦娜,Andriod,16615,2018-10-12
纳尔逊,Andriod,16369,2018-10-12
黎赛留,Andriod,15898,2018-10-12
贝尔法斯特,Andriod,15023,2018-10-12
提尔比茨,iOS,14702,2018-10-12
罗德尼,iOS,14262,2018-10-12
突击者,Andriod,14221,2018-10-12
长春,Andriod,13955,2018-10-12
大青花鱼,iOS,13443,2018-10-12
阿拉斯加,iOS,11946,2018-10-12
维内托,iOS,8313,2018-10-12
胡德,Andriod,24373,2018-10-13
埃塞克斯,Andriod,24092,2018-10-13
俾斯麦,Andriod,23985,2018-10-13
昆西,Andriod,20056,2018-10-13
列克星敦,iOS,19714,2018-10-13
皇家方舟,iOS,19345,2018-10-13
声望,Andriod,18659,2018-10-13
欧根亲王,iOS,18512,2018-10-13
空想,Andriod,18155,2018-10-13
萨拉托加,Andriod,17987,2018-10-13
海伦娜,Andriod,16658,2018-10-13
纳尔逊,Andriod,16428,2018-10-13
黎赛留,Andriod,15899,2018-10-13
贝尔法斯特,Andriod,15034,2018-10-13
提尔比茨,iOS,14710,2018-10-13
罗德尼,iOS,14264,2018-10-13
突击者,Andriod,14224,2018-10-13
长春,Andriod,13980,2018-10-13
大青花鱼,iOS,13544,2018-10-13
阿拉斯加,iOS,11970,2018-10-13
维内托,iOS,8330,2018-10-13
胡德,Andriod,24373,2018-10-14
埃塞克斯,Andriod,24105,2018-10-14
俾斯麦,Andriod,23985,2018-10-14
昆西,Andriod,20151,2018-10-14
列克星敦,iOS,19714,2018-10-14
皇家方舟,iOS,19387,2018-10-14
声望,Andriod,18661,2018-10-14
欧根亲王,iOS,18554,2018-10-14
空想,Andriod,18155,2018-10-14
萨拉托加,Andriod,18014,2018-10-14
海伦娜,Andriod,16754,2018-10-14
纳尔逊,Andriod,16428,2018-10-14
黎赛留,Andriod,15909,2018-10-14
贝尔法斯特,Andriod,15050,2018-10-14
提尔比茨,iOS,14718,2018-10-14
突击者,Andriod,14269,2018-10-14
罗德尼,iOS,14266,2018-10-14
长春,Andriod,13980,2018-10-14
大青花鱼,iOS,13671,2018-10-14
阿拉斯加,iOS,11990,2018-10-14
维内托,iOS,8350,2018-10-14
胡德,Andriod,24440,2018-10-15
埃塞克斯,Andriod,24105,2018-10-15
俾斯麦,Andriod,24041,2018-10-15
昆西,Andriod,20164,2018-10-15
列克星敦,iOS,19744,2018-10-15
皇家方舟,iOS,19396,2018-10-15
欧根亲王,iOS,18769,2018-10-15
声望,Andriod,18661,2018-10-15
空想,Andriod,18156,2018-10-15
萨拉托加,Andriod,18025,2018-10-15
海伦娜,Andriod,16771,2018-10-15
纳尔逊,Andriod,16429,2018-10-15
黎赛留,Andriod,15937,2018-10-15
贝尔法斯特,Andriod,15060,2018-10-15
提尔比茨,iOS,14727,2018-10-15
突击者,Andriod,14269,2018-10-15
罗德尼,iOS,14266,2018-10-15
长春,Andriod,14029,2018-10-15
大青花鱼,iOS,13673,2018-10-15
阿拉斯加,iOS,12050,2018-10-15
维内托,iOS,8439,2018-10-15
胡德,Andriod,24440,2018-10-16
埃塞克斯,Andriod,24105,2018-10-16
俾斯麦,Andriod,24061,2018-10-16
昆西,Andriod,20210,2018-10-16
列克星敦,iOS,19751,2018-10-16
皇家方舟,iOS,19414,2018-10-16
欧根亲王,iOS,18782,2018-10-16
声望,Andriod,18661,2018-10-16
空想,Andriod,18170,2018-10-16
萨拉托加,Andriod,18035,2018-10-16
海伦娜,Andriod,16778,2018-10-16
纳尔逊,Andriod,16465,2018-10-16
黎赛留,Andriod,15941,2018-10-16
贝尔法斯特,Andriod,15091,2018-10-16
提尔比茨,iOS,14732,2018-10-16
突击者,Andriod,14306,2018-10-16
罗德尼,iOS,14266,2018-10-16
长春,Andriod,14034,2018-10-16
大青花鱼,iOS,13673,2018-10-16
阿拉斯加,iOS,12075,2018-10-16
维内托,iOS,8452,2018-10-16
胡德,Andriod,24490,2018-10-17
埃塞克斯,Andriod,24105,2018-10-17
俾斯麦,Andriod,24061,2018-10-17
昆西,Andriod,20210,2018-10-17
列克星敦,iOS,19760,2018-10-17
皇家方舟,iOS,19423,2018-10-17
欧根亲王,iOS,18793,2018-10-17
声望,Andriod,18666,2018-10-17
空想,Andriod,18182,2018-10-17
萨拉托加,Andriod,18039,2018-10-17
海伦娜,Andriod,16787,2018-10-17
纳尔逊,Andriod,16491,2018-10-17
黎赛留,Andriod,15948,2018-10-17
贝尔法斯特,Andriod,15187,2018-10-17
提尔比茨,iOS,14744,2018-10-17
突击者,Andriod,14306,2018-10-17
罗德尼,iOS,14268,2018-10-17
长春,Andriod,14034,2018-10-17
大青花鱼,iOS,13673,2018-10-17
阿拉斯加,iOS,12088,2018-10-17
维内托,iOS,8465,2018-10-17
胡德,Andriod,24490,2018-10-18
埃塞克斯,Andriod,24182,2018-10-18
俾斯麦,Andriod,24061,2018-10-18
昆西,Andriod,20227,2018-10-18
列克星敦,iOS,19789,2018-10-18
皇家方舟,iOS,19423,2018-10-18
欧根亲王,iOS,18796,2018-10-18
声望,Andriod,18676,2018-10-18
空想,Andriod,18192,2018-10-18
萨拉托加,Andriod,18042,2018-10-18
海伦娜,Andriod,16791,2018-10-18
纳尔逊,Andriod,16531,2018-10-18
黎赛留,Andriod,15958,2018-10-18
贝尔法斯特,Andriod,15194,2018-10-18
提尔比茨,iOS,14747,2018-10-18
突击者,Andriod,14306,2018-10-18
罗德尼,iOS,14303,2018-10-18
长春,Andriod,14040,2018-10-18
大青花鱼,iOS,13674,2018-10-18
阿拉斯加,iOS,12115,2018-10-18
维内托,iOS,8525,2018-10-18
胡德,Andriod,24530,2018-10-19
埃塞克斯,Andriod,24227,2018-10-19
俾斯麦,Andriod,24061,2018-10-19
昆西,Andriod,20237,2018-10-19
列克星敦,iOS,19789,2018-10-19
皇家方舟,iOS,19423,2018-10-19
欧根亲王,iOS,18805,2018-10-19
声望,Andriod,18685,2018-10-19
空想,Andriod,18192,2018-10-19
萨拉托加,Andriod,18047,2018-10-19
海伦娜,Andriod,16793,2018-10-19
纳尔逊,Andriod,16532,2018-10-19
黎赛留,Andriod,15966,2018-10-19
贝尔法斯特,Andriod,15200,2018-10-19
提尔比茨,iOS,14753,2018-10-19
罗德尼,iOS,14329,2018-10-19
突击者,Andriod,14306,2018-10-19
长春,Andriod,14075,2018-10-19
大青花鱼,iOS,13676,2018-10-19
阿拉斯加,iOS,12115,2018-10-19
维内托,iOS,8711,2018-10-19
胡德,Andriod,24530,2018-10-20
埃塞克斯,Andriod,24227,2018-10-20
俾斯麦,Andriod,24061,2018-10-20
昆西,Andriod,20247,2018-10-20
列克星敦,iOS,19789,2018-10-20
皇家方舟,iOS,19442,2018-10-20
欧根亲王,iOS,18805,2018-10-20
声望,Andriod,18689,2018-10-20
空想,Andriod,18192,2018-10-20
萨拉托加,Andriod,18053,2018-10-20
海伦娜,Andriod,16816,2018-10-20
